"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Crinoidea&interval=ordovician,devonian"
"Access Time","Wed 2018-03-07 13:59:17 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Crinoidea"
"","interval","ordovician,devonian"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.412"
"Records Found","5491"
"Records Returned","5491"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"126379","occ","","","10299","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126387","occ","","","10301","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126403","occ","","","10303","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126420","occ","","","10304","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126432","occ","","","10305","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126445","occ","","","10308","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126450","occ","","","10309","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126513","occ","","","10315","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Lochkovian","","419.2","410.8","3820"
"126558","occ","","","10320","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126587","occ","","","10322","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126602","occ","","","10324","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126617","occ","","","10326","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126642","occ","","","10329","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126645","occ","","","10330","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126654","occ","","","10331","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126685","occ","","","10336","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126698","occ","","","10337","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"126741","occ","","","10338","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Maysvillian","Richmondian","452","443.7","3828"
"126836","occ","","","10342","Crinoidea (Crotallo) indet.","subgenus","31590","obsolete variant of","Crinoidea","class","31590","Pragian","","410.8","407.6","3820"
"126904","occ","","","10372","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Pragian","Middle Devonian","410.8","382.7","3820"
"126905","occ","","","10372","Crinoidea (Pisocrinidea) indet.","subgenus","31590","obsolete variant of","Crinoidea","class","31590","Pragian","Middle Devonian","410.8","382.7","3820"
"127067","occ","","","10381","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127087","occ","","","10383","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127097","occ","","","10385","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127103","occ","","","10387","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127106","occ","","","10388","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127155","occ","","","10395","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127170","occ","","","10396","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127184","occ","","","10400","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127206","occ","","","10402","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127213","occ","","","10403","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127224","occ","","","10404","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127229","occ","","","10406","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127234","occ","","","10407","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127240","occ","","","10408","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127245","occ","","","10409","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127249","occ","","","10410","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127272","occ","","","10411","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127277","occ","","","10412","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127313","occ","","","10415","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127335","occ","","","10418","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127354","occ","","","10419","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127365","occ","","","10420","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127375","occ","","","10422","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127404","occ","","","10427","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127440","occ","","","10435","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127487","occ","","","10440","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127491","occ","","","10441","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","3808"
"127563","occ","","","10446","Ectenocrinus sp.","genus","31918","","Ectenocrinus","genus","31918","Maysvillian","","452","449.5","3843"
"127564","occ","","","10446","Dendrocrinus sp.","genus","32134","","Dendrocrinus","genus","32134","Maysvillian","","452","449.5","3843"
"127565","occ","","","10446","Cupulocrinus cf. latibrachiatus","species","32124","species not entered","Cupulocrinus","genus","32124","Maysvillian","","452","449.5","3843"
"127566","occ","","","10446","Macrostylocrinus n. sp. wyomingensis","species","86551","","Macrostylocrinus wyomingensis","species","86551","Maysvillian","","452","449.5","3843"
"127663","occ","","","10453","Lasiocrinus cf. scoparius","species","32224","species not entered","Lasiocrinus","genus","32224","Givetian","","387.7","382.7","3844"
"127664","occ","","","10453","Arthroacantha cf. punctobrachiata","species","31701","species not entered","Arthroacantha","genus","31701","Givetian","","387.7","382.7","3844"
"127797","occ","","","10467","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Zlichovian","","409.1","391.9","3820"
"127842","occ","","","10469","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Daleje","Eifelian","409.1","387.7","3820"
"127959","occ","","","10474","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Eifelian","","393.3","387.7","3820"
"128149","occ","","","10519","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","3893"
"128167","occ","","","10520","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","3893"
"128196","occ","","","10523","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","3893"
"128200","occ","","","10525","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","3893"
"128222","occ","","","10535","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","3893"
"128227","occ","","","10536","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","3893"
"128230","occ","","","10537","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","3893"
"128239","occ","","","10539","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","3893"
"128250","occ","","","10540","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","3893"
"128258","occ","","","10542","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","3893"
"128271","occ","","","10543","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","3893"
"128278","occ","","","10544","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","3893"
"128286","occ","","","10546","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","3893"
"128332","occ","","","10556","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","3893"
"132754","occ","","","11101","Ancyrocrinus bulbosus","species","193645","","Ancyrocrinus bulbosus","species","193645","Middle Devonian","","393.3","382.7","4088"
"132755","occ","","","11101","Dolatocrinus corporosus","species","31755","species not entered","Dolatocrinus","genus","31755","Middle Devonian","","393.3","382.7","4088"
"132756","occ","","","11101","Dolatocrinus bulbaceus","species","31755","species not entered","Dolatocrinus","genus","31755","Middle Devonian","","393.3","382.7","4088"
"132757","occ","","","11101","Dolatocrinus bellarugosus","species","31755","species not entered","Dolatocrinus","genus","31755","Middle Devonian","","393.3","382.7","4088"
"132758","occ","","","11101","Dolatocrinus greeni","species","31755","species not entered","Dolatocrinus","genus","31755","Middle Devonian","","393.3","382.7","4088"
"132759","occ","","","11101","Gennaeocrinus carinatus","species","31767","species not entered","Gennaeocrinus","genus","31767","Middle Devonian","","393.3","382.7","4088"
"132760","occ","","","11101","Megistocrinus expansus","species","31797","species not entered","Megistocrinus","genus","31797","Middle Devonian","","393.3","382.7","4088"
"140220","occ","","","12039","Inadunata indet.","infraclass","189489","","Inadunata","infraclass","189489","Zlichovian","Daleje","409.1","388.1","3820"
"140232","occ","","","12040","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Eifelian","","393.3","387.7","3820"
"140389","occ","","","10110","Synbathocrinus sp.","genus","31989","","Synbathocrinus","genus","31989","Givetian","","387.7","382.7","905"
"140390","occ","","","10110","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","905"
"140709","occ","","","12071","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Pragian","","410.8","407.6","4216"
"140859","occ","","","12083","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Pragian","","410.8","407.6","4216"
"140957","occ","","","12101","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Pragian","","410.8","407.6","4216"
"141062","occ","","","12104","Inadunata indet.","infraclass","189489","","Inadunata","infraclass","189489","Pragian","","410.8","407.6","4216"
"141218","occ","","","12112","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Zlichovian","","409.1","391.9","4216"
"141472","occ","","","12143","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Zlichovian","","409.1","391.9","4216"
"141618","occ","","","12148","Inadunata indet.","infraclass","189489","","Inadunata","infraclass","189489","Early Devonian","Eifelian","419.2","387.7","4216"
"141944","occ","","","12183","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Early Devonian","","419.2","393.3","4216"
"146455","occ","","","12932","Calceocrinus chrysalis","species","31891","species not entered","Calceocrinus","genus","31891","Wenlock","","433.4","427.4","4294"
"146456","occ","","","12932","Dendrocrinus longidactylus","species","32134","species not entered","Dendrocrinus","genus","32134","Wenlock","","433.4","427.4","4294"
"146457","occ","","","12932","Eucalyptocrinites caelatus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","","433.4","427.4","4294"
"146458","occ","","","12932","Macrostylocrinus ornatus","species","31790","species not entered","Macrostylocrinus","genus","31790","Wenlock","","433.4","427.4","4294"
"146481","occ","","","12933","Dendrocrinus longidactylus","species","32134","species not entered","Dendrocrinus","genus","32134","Wenlock","","433.4","427.4","4294"
"146482","occ","","","12933","Eucalyptocrinites caelatus","species","31761","species not entered","Eucalyptocrinites","genus","31761","Wenlock","","433.4","427.4","4294"
"146483","occ","","","12933","Myelodactylus convolutus","species","31954","species not entered","Myelodactylus","genus","31954","Wenlock","","433.4","427.4","4294"
"146502","occ","","","12934","Dendrocrinus sp.","genus","32134","","Dendrocrinus","genus","32134","Wenlock","","433.4","427.4","4294"
"146513","occ","","","12935","Dimerocrinites sp.","genus","31616","","Dimerocrinites","genus","31616","Wenlock","","433.4","427.4","4294"
